,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
10:00 - 00:00,Cekis,"001.342","001.168","001.073","001.332","001.543","000.985","000.972","000.824","000.992","000.878","000.616","000.608","000.647","000.834","000.981","001.311","001.024","000.883","000.809","000.688","000.821","000.950","000.814","000.703","000.898","000.685","000.566","000.543","000.549","000.557","000.452",
10:00 - 00:15,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
10:00 - 00:15,Cekis,"001.341","001.168","001.074","001.331","001.514","000.986","000.966","000.823","000.993","000.878","000.685","000.609","000.671","000.852","001.011","001.326","001.024","000.881","000.924","000.689","000.821","000.950","000.849","000.702","000.895","000.663","000.566","000.543","000.560","000.557","000.431",
10:00 - 00:30,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
10:00 - 00:30,Cekis,"001.341","001.150","001.073","001.332","001.528","000.987","000.981","000.823","001.010","000.878","000.691","000.616","000.670","000.865","001.033","001.355","001.025","000.855","000.869","000.712","000.821","000.958","000.840","000.703","000.896","000.664","000.567","000.543","000.562","000.557","000.427",
10:00 - 00:45,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
10:00 - 00:45,Cekis,"001.342","001.150","001.073","001.333","001.535","000.996","000.961","000.824","001.054","000.877","000.684","000.626","000.670","000.910","001.031","001.383","001.040","000.884","000.867","000.688","000.836","000.999","000.812","000.705","000.880","000.665","000.566","000.543","000.573","000.557","000.428",
11:00 - 00:00,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
11:00 - 00:00,Cekis,"001.348","001.150","001.080","001.380","001.535","001.021","000.977","000.823","001.053","000.877","000.668","000.626","000.679","000.908","001.031","001.434","001.062","000.868","000.849","000.668","000.865","001.038","000.812","000.725","000.876","000.664","000.567","000.542","000.579","000.558","000.428",
11:00 - 00:15,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
11:00 - 00:15,Cekis,"001.386","001.165","001.114","001.467","001.487","001.033","000.961","000.823","001.054","000.867","000.716","000.627","000.700","000.953","001.076","001.433","001.078","000.868","000.848","000.681","000.895","001.038","000.813","000.712","000.885","000.680","000.566","000.543","000.571","000.568","000.452",
11:00 - 00:30,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
11:00 - 00:30,Cekis,"001.421","001.177","001.127","001.457","001.495","001.049","000.964","000.823","001.054","000.837","000.761","000.642","000.715","000.964","001.079","001.468","001.178","000.880","000.848","000.700","000.899","001.073","000.819","000.713","000.896","000.676","000.567","000.542","000.569","000.571","000.455",
11:00 - 00:45,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
11:00 - 00:45,Cekis,"001.405","001.198","001.134","001.443","001.508","001.075","000.989","000.845","001.056","000.848","000.761","000.652","000.726","001.033","001.161","001.521","001.110","000.861","000.848","000.718","000.935","001.103","000.849","000.712","000.900","000.676","000.566","000.543","000.576","000.570","000.455",
12:00 - 00:00,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
12:00 - 00:00,Cekis,"001.393","001.220","001.175","001.467","001.465","001.076","000.981","001.084","001.136","000.848","000.774","000.688","000.726","001.031","001.198","001.528","001.149","000.878","000.848","000.750","000.953","001.103","000.876","000.712","000.901","000.675","000.566","000.542","000.585","000.571","000.458",
12:00 - 00:15,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
12:00 - 00:15,Cekis,"001.393","001.266","001.236","001.519","001.446","001.087","000.973","000.394","001.229","000.861","000.859","000.694","000.752","001.054","001.199","001.546","001.183","000.883","000.848","000.750","000.958","001.104","000.923","000.710","000.900","000.676","000.555","000.546","000.590","000.570","000.472",
12:00 - 00:30,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.002"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.002"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
12:00 - 00:30,Cekis,"001.422","001.272","001.245","001.562","001.468","001.139","000.992","000.000","001.206","000.870","000.865","000.702","000.778","001.170","001.199","001.573","001.211","000.883","000.848","000.769","001.003","001.158","000.921","000.709","000.901","000.251","000.553","000.553","000.599","000.570","000.472",
12:00 - 00:45,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.002"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
12:00 - 00:45,Cekis,"001.490","001.299","001.244","001.574","001.477","001.159","000.992","000.000","001.207","000.871","000.865","000.726","000.802","001.170","001.219","001.589","001.249","000.910","000.848","000.777","001.098","001.159","000.921","000.696","000.904","000.503","000.557","000.553","000.636","000.570","000.471",
13:00 - 00:00,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
13:00 - 00:00,Cekis,"001.511","001.350","001.245","001.604","001.472","001.180","001.010","000.748","001.300","000.877","000.864","000.725","000.822","001.205","001.341","001.595","001.280","000.915","000.849","000.784","001.102","001.159","000.921","000.710","000.895","000.707","000.581","000.559","000.646","000.570","000.520",
13:00 - 00:15,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
13:00 - 00:15,Cekis,"001.510","001.369","001.284","001.610","001.448","001.222","001.018","000.919","001.393","000.866","000.865","000.726","000.859","001.270","001.372","001.596","001.291","000.901","000.848","000.802","001.101","001.159","000.933","000.719","000.921","000.675","000.580","000.597","000.647","000.569","000.523",
13:00 - 00:30,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
13:00 - 00:30,Cekis,"001.520","001.415","001.381","001.610","001.447","001.227","001.018","000.976","001.426","000.857","000.905","000.785","000.931","001.284","001.397","001.595","001.309","000.925","000.849","000.803","001.102","001.160","001.066","000.718","000.916","000.675","000.602","000.607","000.646","000.563","000.523",
13:00 - 00:45,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
13:00 - 00:45,Cekis,"001.556","001.393","001.392","001.612","001.448","001.319","001.039","000.987","001.410","000.856","000.929","000.795","000.947","001.340","001.413","001.596","001.326","000.953","000.875","000.803","001.101","001.195","001.200","000.732","000.916","000.675","000.608","000.607","000.660","000.561","000.506",
14:00 - 00:00,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
14:00 - 00:00,Cekis,"001.566","001.418","001.461","001.613","001.440","001.306","001.043","001.006","001.410","000.857","000.944","000.795","000.942","001.387","001.466","001.595","001.328","000.964","000.881","000.805","001.128","001.239","001.229","000.747","000.952","000.675","000.607","000.628","000.687","000.561","000.503",
14:00 - 00:15,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
14:00 - 00:15,Cekis,"001.603","001.504","001.483","001.613","001.436","001.304","001.043","001.049","001.412","000.857","000.944","000.795","000.914","001.387","001.499","001.596","001.355","000.964","000.883","000.857","001.132","001.261","001.327","000.740","000.946","000.676","000.630","000.641","000.735","000.543","000.509",
14:00 - 00:30,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
14:00 - 00:30,Cekis,"001.602","001.502","001.482","001.612","001.437","001.320","001.054","001.118","001.413","000.857","000.943","000.795","000.968","001.432","001.500","001.596","001.346","000.986","000.907","000.945","001.137","001.261","001.304","000.741","000.945","000.694","000.647","000.670","000.713","000.544","000.523",
14:00 - 00:45,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
14:00 - 00:45,Cekis,"001.602","001.487","001.531","001.611","001.436","001.392","001.066","001.117","001.504","000.857","000.954","000.796","001.039","001.472","001.551","001.595","001.335","000.987","000.965","000.945","001.182","001.260","001.268","000.755","000.964","000.714","000.647","000.671","000.726","000.544","000.534",
15:00 - 00:00,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
15:00 - 00:00,Cekis,"001.601","001.495","001.578","001.612","001.435","001.430","001.067","001.163","001.504","000.857","000.972","000.841","001.059","001.479","001.562","001.595","001.336","001.005","000.989","000.952","001.186","001.270","001.254","000.767","000.980","000.694","000.654","000.670","000.750","000.544","000.549",
15:00 - 00:15,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
15:00 - 00:15,Cekis,"001.603","001.529","001.579","001.613","001.375","001.430","001.064","001.179","001.503","000.857","000.973","000.846","001.103","001.546","001.589","001.601","001.336","001.030","000.989","001.006","001.228","001.293","001.223","000.766","000.995","000.690","000.674","000.683","000.766","000.544","000.550",
15:00 - 00:30,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
15:00 - 00:30,Cekis,"001.603","001.531","001.603","001.613","001.385","001.431","001.056","001.192","001.476","000.857","000.987","000.847","001.124","001.557","001.610","001.604","001.338","001.032","000.988","001.007","001.236","001.288","001.190","000.766","001.002","000.690","000.684","000.705","000.765","000.543","000.549",
15:00 - 00:45,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
15:00 - 00:45,Cekis,"001.604","001.532","001.603","001.630","001.438","001.437","001.057","001.237","001.480","000.857","000.993","000.863","001.160","001.549","001.611","001.604","001.337","001.080","000.989","001.016","001.254","001.265","001.164","000.767","001.028","000.712","000.684","000.722","000.781","000.544","000.564",
16:00 - 00:00,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
16:00 - 00:00,Cekis,"001.605","001.571","001.602","001.641","001.417","001.520","001.056","001.265","001.490","000.856","000.992","000.864","001.159","001.540","001.611","001.604","001.338","001.089","000.989","001.054","001.300","001.265","001.124","000.799","001.043","000.715","000.692","000.721","000.800","000.543","000.575",
16:00 - 00:15,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
16:00 - 00:15,Cekis,"001.606","001.580","001.603","001.613","001.409","001.496","001.048","001.279","001.532","000.857","000.992","000.894","001.211","001.560","001.611","001.605","001.347","001.137","001.007","001.086","001.298","001.266","001.115","000.820","001.043","000.715","000.713","000.721","000.787","000.544","000.575",
16:00 - 00:30,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
16:00 - 00:30,Cekis,"001.605","001.578","001.603","001.613","001.385","001.497","001.047","001.312","001.508","000.856","000.991","000.900","001.216","001.598","001.612","001.604","001.371","001.141","001.016","001.097","001.298","001.265","001.062","000.809","001.044","000.722","000.712","000.720","000.787","000.544","000.575",
16:00 - 00:45,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
16:00 - 00:45,Cekis,"001.606","001.579","001.602","001.613","001.394","001.517","001.047","001.296","001.508","000.855","000.992","000.919","001.215","001.554","001.611","001.604","001.374","001.155","001.016","001.127","001.297","001.264","001.062","000.799","001.057","000.741","000.717","000.720","000.796","000.544","000.575",
17:00 - 00:00,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
17:00 - 00:00,Cekis,"001.656","001.579","001.640","001.656","001.399","001.521","001.048","001.310","001.508","000.819","000.991","000.922","001.243","001.550","001.612","001.604","001.385","001.186","001.016","001.120","001.298","001.265","001.063","000.799","001.066","000.741","000.730","000.720","000.813","000.543","000.574",
17:00 - 00:15,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
17:00 - 00:15,Cekis,"001.605","001.582","001.602","001.682","001.398","001.512","001.049","001.303","001.506","000.796","000.992","000.922","001.269","001.553","001.611","001.604","001.389","001.186","001.016","001.111","001.297","001.265","001.063","000.827","001.065","000.741","000.730","000.739","000.812","000.442","000.576",
17:00 - 00:30,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
17:00 - 00:30,Cekis,"001.606","001.604","001.602","001.703","001.398","001.512","001.056","001.296","001.499","000.811","000.991","000.940","001.233","001.565","001.612","001.605","001.392","001.186","001.033","001.138","001.297","001.265","001.062","000.857","001.048","000.740","000.730","000.741","000.807","000.567","000.580",
17:00 - 00:45,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
17:00 - 00:45,Cekis,"001.605","001.603","001.602","001.720","001.370","001.508","001.058","001.329","001.463","000.798","000.977","000.943","001.233","001.564","001.644","001.604","001.403","001.186","001.076","001.138","001.298","001.244","001.041","000.858","001.044","000.741","000.734","000.723","000.804","000.567","000.599",
18:00 - 00:00,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
18:00 - 00:00,Cekis,"001.634","001.602","001.612","001.736","001.368","001.498","001.059","001.334","001.419","000.831","000.960","000.944","001.233","001.548","001.612","001.605","001.402","001.217","001.033","001.139","001.298","001.235","000.999","000.857","001.043","000.741","000.764","000.723","000.780","000.556","000.600",
18:00 - 00:15,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
18:00 - 00:15,Cekis,"001.647","001.601","001.669","001.721","001.386","001.509","001.008","001.335","001.442","000.769","000.961","000.943","001.234","001.546","001.611","001.604","001.402","001.207","000.984","001.162","001.298","001.235","000.996","000.857","001.044","000.741","000.756","000.723","000.799","000.532","000.600",
18:00 - 00:30,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
18:00 - 00:30,Cekis,"001.605","001.599","001.660","001.675","001.399","001.510","001.013","001.334","001.401","000.761","000.959","000.929","001.233","001.544","001.613","001.603","001.401","001.207","001.087","001.163","001.297","001.235","000.996","000.858","001.043","000.741","000.736","000.722","000.812","000.509","000.599",
18:00 - 00:45,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
18:00 - 00:45,Cekis,"001.606","001.579","001.602","001.806","001.385","001.510","001.066","001.322","001.400","000.762","000.960","000.916","001.234","001.540","001.612","001.604","001.383","001.207","001.087","001.131","001.299","001.236","000.995","000.857","001.043","000.742","000.736","000.722","000.815","000.509","000.600",
19:00 - 00:00,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
19:00 - 00:00,Cekis,"001.606","001.571","001.602","001.815","001.366","001.507","001.059","001.313","001.401","000.761","000.960","000.944","001.233","001.522","001.611","001.604","001.363","001.201","001.013","001.132","001.298","001.236","000.995","000.857","001.043","000.741","000.736","000.722","000.832","000.517","000.599",
19:00 - 00:15,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
19:00 - 00:15,Cekis,"001.605","001.570","001.602","001.833","001.379","001.446","001.081","001.312","001.390","000.762","000.957","000.945","001.222","001.464","001.602","001.602","001.374","001.181","001.007","001.132","001.269","001.264","000.994","000.901","001.009","000.742","000.736","000.707","000.854","000.543","000.618",
19:00 - 00:30,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
19:00 - 00:30,Cekis,"001.605","001.568","001.602","001.838","001.379","001.443","001.046","001.312","001.399","000.762","000.941","000.916","001.205","001.450","001.603","001.605","001.378","001.180","000.983","001.125","001.265","001.243","000.934","000.992","001.007","000.741","000.735","000.692","000.901","000.527","000.629",
19:00 - 00:45,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
19:00 - 00:45,Cekis,"001.604","001.525","001.602","001.855","001.378","001.440","001.046","001.285","001.356","000.763","000.940","000.912","001.205","001.435","001.601","001.604","001.363","001.155","000.999","001.115","001.249","001.229","000.910","001.232","001.007","000.743","000.716","000.694","000.859","000.497","000.629",
20:00 - 00:00,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
20:00 - 00:00,Cekis,"001.604","001.522","001.602","001.867","001.369","001.417","001.059","001.284","001.250","000.762","000.939","000.886","001.181","001.411","001.598","001.603","001.309","001.156","000.989","001.122","001.239","001.208","000.910","001.611","000.994","000.742","000.712","000.705","000.867","000.497","000.629",
