,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
11:00-12:00,Veris,5.605,4.76,4.55,5.834,5.955,4.233,3.895,3.575,4.3,3.4,3.012,2.609,2.867,3.981,4.514,5.95,4.515,3.487,3.392,2.849,3.682,4.317,3.357,2.849,3.582,2.707,2.265,2.17,2.301,2.28,1.82,
11:00-12:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12:00-13:00,Veris,5.816,5.187,4.97,6.259,5.863,4.565,3.967,1.142,4.942,3.479,3.453,2.847,3.154,4.599,4.958,6.303,4.923,3.591,3.393,3.08,4.161,4.58,3.686,2.825,3.6,2.137,2.246,2.211,2.471,2.28,1.935,
12:00-13:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,
13:00-14:00,Veris,6.152,5.595,5.518,6.445,5.783,5.074,4.118,3.888,5.639,3.436,3.643,3.101,3.679,5.281,5.648,6.382,5.254,3.743,3.453,3.213,4.432,4.753,4.428,2.916,3.705,2.7,2.397,2.439,2.64,2.254,2.055,
13:00-14:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14:00-15:00,Veris,6.408,5.988,6.074,6.448,5.744,5.446,4.23,4.447,5.833,3.428,3.813,3.227,3.98,5.77,6.112,6.382,5.372,3.942,3.744,3.699,4.637,5.052,5.153,3.003,3.835,2.778,2.578,2.652,2.924,2.175,2.115,
14:00-15:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:00-16:00,Veris,6.415,6.163,6.387,6.497,5.615,5.818,4.233,4.873,5.949,3.427,3.945,3.42,4.546,6.192,6.421,6.413,5.349,4.231,3.955,4.083,5.018,5.111,4.701,3.098,4.068,2.807,2.734,2.831,3.112,2.174,2.238,
15:00-16:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
